id,text,text_chunk,type,kind,date,source,embedding
text_009_20151103_3_c2,"사기수법: 서류조작을 통한 작업대출 사례: 피해자는 150만원 정도의 대출이 필요하여 인터넷으로 대출광고를 검색 하던 중 “즉시 대출 가능하다”는 광고가 있어서 전화를 하자 신용등급이 낮아서 대출이 안 되지만 작업대출을 해주겠다면서 만나자고 함 이후 피해자는 작업대출업자와 만났는데, 작업대출업자는 모텔에서 작업을 하자고 피해자를 유인한 후 재직증명서를 위조하였고, 피해자를 협박하여 ○○저축은행 등 10곳에 위조한 재직증명서 등으로 대출신청하도록 함 피해자는 같은 날 ○○저축은행 등 5곳에서 3,200만원을 대출받은 후 수수료로 1,800만원을 제외한 1,400만원만을 수령함","작업대출업자와 만났는데, 작업대출업자는 모텔에서 작업을 하자고 피해자를 유인한 후 재직증명서를 위조하였고, 피해자를 협박하여 ○○저축은행 등 10곳에 위조한 재직증명서 등으로 대출신청하도록 함 피해자는 같은 날 ○○저축은행 등 5곳에서 3,200만원을 대출받은 후 수수료로 1,800만원을 제외한 1,400만원만을 수령함",scenario,text,20151103,서민금융지원국,[]
text_009_20151103_3_c3,"사기수법: 서류조작을 통한 작업대출 사례: 피해자는 150만원 정도의 대출이 필요하여 인터넷으로 대출광고를 검색 하던 중 “즉시 대출 가능하다”는 광고가 있어서 전화를 하자 신용등급이 낮아서 대출이 안 되지만 작업대출을 해주겠다면서 만나자고 함 이후 피해자는 작업대출업자와 만났는데, 작업대출업자는 모텔에서 작업을 하자고 피해자를 유인한 후 재직증명서를 위조하였고, 피해자를 협박하여 ○○저축은행 등 10곳에 위조한 재직증명서 등으로 대출신청하도록 함 피해자는 같은 날 ○○저축은행 등 5곳에서 3,200만원을 대출받은 후 수수료로 1,800만원을 제외한 1,400만원만을 수령함",400만원만을 수령함,scenario,text,20151103,서민금융지원국,[]
text_009_20151103_4_c1,"사기수법: 휴대전화 소액결제대출 사례: 피해자는 ○○캐피탈로부터 초순경 핸드폰 문자로 “통신사와 제휴를 맺고 대출을 해준다”라는 광고를 보고 전화로 하였는데 휴대폰을 신규로 개통하여 보내주면 대출이 가능하다고 말하여 휴대폰을 개통한 후 보내주었음 그러나 사기범은 피해자에게 신용조회기록이 많으니 위 기록의 삭제를 위한 비용을 보낼 것을 요구하였고, 피해자는 금융감독원에 제3자에게 제공한 휴대폰으로 인한 피해에 대한 예방요령을 문의 ◦이에 휴대폰 정지, 소액결제내역 확인 후 차단, 엠세이퍼(http://www.msafer.or.kr) 또는 직영점에서 이동전화 가입제한 서비스 등록 등을 안내",사기수법: 휴대전화 소액결제대출 사례: 피해자는 ○○캐피탈로부터 초순경 핸드폰 문자로 “통신사와 제휴를 맺고 대출을 해준다”라는 광고를 보고 전화로 하였는데 휴대폰을 신규로 개통하여 보내주면 대출이 가능하다고 말하여 휴대폰을 개통한 후 보내주었음 그러나 사기범은 피해자에게 신용조회기록이 많으니 위 기,scenario,text,20151103,서민금융지원국,[]
text_009_20151103_4_c2,"사기수법: 휴대전화 소액결제대출 사례: 피해자는 ○○캐피탈로부터 초순경 핸드폰 문자로 “통신사와 제휴를 맺고 대출을 해준다”라는 광고를 보고 전화로 하였는데 휴대폰을 신규로 개통하여 보내주면 대출이 가능하다고 말하여 휴대폰을 개통한 후 보내주었음 그러나 사기범은 피해자에게 신용조회기록이 많으니 위 기록의 삭제를 위한 비용을 보낼 것을 요구하였고, 피해자는 금융감독원에 제3자에게 제공한 휴대폰으로 인한 피해에 대한 예방요령을 문의 ◦이에 휴대폰 정지, 소액결제내역 확인 후 차단, 엠세이퍼(http://www.msafer.or.kr) 또는 직영점에서 이동전화 가입제한 서비스 등록 등을 안내","범은 피해자에게 신용조회기록이 많으니 위 기록의 삭제를 위한 비용을 보낼 것을 요구하였고, 피해자는 금융감독원에 제3자에게 제공한 휴대폰으로 인한 피해에 대한 예방요령을 문의 ◦이에 휴대폰 정지, 소액결제내역 확인 후 차단, 엠세이퍼(http://www.msafer.or.kr) 또는 직영점에서 이동전화 가입제한 서비스 등록",scenario,text,20151103,서민금융지원국,[]
text_009_20151103_4_c3,"사기수법: 휴대전화 소액결제대출 사례: 피해자는 ○○캐피탈로부터 초순경 핸드폰 문자로 “통신사와 제휴를 맺고 대출을 해준다”라는 광고를 보고 전화로 하였는데 휴대폰을 신규로 개통하여 보내주면 대출이 가능하다고 말하여 휴대폰을 개통한 후 보내주었음 그러나 사기범은 피해자에게 신용조회기록이 많으니 위 기록의 삭제를 위한 비용을 보낼 것을 요구하였고, 피해자는 금융감독원에 제3자에게 제공한 휴대폰으로 인한 피해에 대한 예방요령을 문의 ◦이에 휴대폰 정지, 소액결제내역 확인 후 차단, 엠세이퍼(http://www.msafer.or.kr) 또는 직영점에서 이동전화 가입제한 서비스 등록 등을 안내",가입제한 서비스 등록 등을 안내,scenario,text,20151103,서민금융지원국,[]
text_009_20151103_5_c1,사기수법: 미등록 대부업 영위 사례: 피해자는 미등록대부업체로부터 300만원을 빌리면서 수수료를 공제한 후 월 30만원 씩 14회 가량 납부하였음에도 불구하고 최근 대부업체에서 600만원을 추가로 납부하라고 요구를 받고 금융감독원에 납부의무의 존재여부 등에 대해 문의함 미등록대부업체는 이자율제한법에 따라 법정최고이자는 연 30%이며 실제로 수령한 금액을 원금으로 하여 계산한 법정이자 및 원금을 초과하여 원리금을 납부하였기 때문에 더 이상 납부할 금액이 없으며 수사기관에 신고할 대상임을 안내,사기수법: 미등록 대부업 영위 사례: 피해자는 미등록대부업체로부터 300만원을 빌리면서 수수료를 공제한 후 월 30만원 씩 14회 가량 납부하였음에도 불구하고 최근 대부업체에서 600만원을 추가로 납부하라고 요구를 받고 금융감독원에 납부의무의 존재여부 등에 대해 문의함 미등록대부업,scenario,text,20151103,서민금융지원국,[]
text_009_20151103_5_c2,사기수법: 미등록 대부업 영위 사례: 피해자는 미등록대부업체로부터 300만원을 빌리면서 수수료를 공제한 후 월 30만원 씩 14회 가량 납부하였음에도 불구하고 최근 대부업체에서 600만원을 추가로 납부하라고 요구를 받고 금융감독원에 납부의무의 존재여부 등에 대해 문의함 미등록대부업체는 이자율제한법에 따라 법정최고이자는 연 30%이며 실제로 수령한 금액을 원금으로 하여 계산한 법정이자 및 원금을 초과하여 원리금을 납부하였기 때문에 더 이상 납부할 금액이 없으며 수사기관에 신고할 대상임을 안내,문의함 미등록대부업체는 이자율제한법에 따라 법정최고이자는 연 30%이며 실제로 수령한 금액을 원금으로 하여 계산한 법정이자 및 원금을 초과하여 원리금을 납부하였기 때문에 더 이상 납부할 금액이 없으며 수사기관에 신고할 대상임을 안내,scenario,text,20151103,서민금융지원국,[]
text_010_20151103_1_c1,"사기수법: 금융감독원 사칭 사례: 최근 금융감독원을 사칭하면서 개인신용정보를 입력하라는 휴대폰 문자메세지(팝업창)이 불특정 다수에게 발송되고 있어 각별한 주의가 요망됨 안내 팝업창의 ‘확인’을 누르면 금융감독원 명의의 긴급공지 화면이 나오는 피싱사이트로 유도되면서 신용카드번호, 유효기간, 비밀번호, 공인인증서비밀번호, 이름, 주민등록번호 등을 입력하라고 요구 사기범은 보이스피싱 등 각종 불법금융행위에 적극적으로 대응하고 있는 금융감독원을 사칭하였으며 개인신용정보 유출 여부를 확인하고자 하는 금융소비자의 불안심리를 악용하여, 개인신용정보를 입력하게 되면 마치 금융범죄를 예방할 수 있는 것처럼 휴대폰 사용자를 속인 것이 특징임.",사기수법: 금융감독원 사칭 사례: 최근 금융감독원을 사칭하면서 개인신용정보를 입력하라는 휴대폰 문자메세지(팝업창)이 불특정 다수에게 발송되고 있어 각별한 주의가 요망됨 안내 팝업창의 ‘확인’을 누르면 금융감독원 명의의 긴급공지 화면이 나오는,scenario,text,20151103,서민금융지원국,[]
text_010_20151103_1_c2,"사기수법: 금융감독원 사칭 사례: 최근 금융감독원을 사칭하면서 개인신용정보를 입력하라는 휴대폰 문자메세지(팝업창)이 불특정 다수에게 발송되고 있어 각별한 주의가 요망됨 안내 팝업창의 ‘확인’을 누르면 금융감독원 명의의 긴급공지 화면이 나오는 피싱사이트로 유도되면서 신용카드번호, 유효기간, 비밀번호, 공인인증서비밀번호, 이름, 주민등록번호 등을 입력하라고 요구 사기범은 보이스피싱 등 각종 불법금융행위에 적극적으로 대응하고 있는 금융감독원을 사칭하였으며 개인신용정보 유출 여부를 확인하고자 하는 금융소비자의 불안심리를 악용하여, 개인신용정보를 입력하게 되면 마치 금융범죄를 예방할 수 있는 것처럼 휴대폰 사용자를 속인 것이 특징임.","급공지 화면이 나오는 피싱사이트로 유도되면서 신용카드번호, 유효기간, 비밀번호, 공인인증서비밀번호, 이름, 주민등록번호 등을 입력하라고 요구 사기범은 보이스피싱 등 각종 불법금융행위에 적극적으로 대응하고 있는 금융감독원을 사칭하였으며 개인신용정보 유출 여부",scenario,text,20151103,서민금융지원국,[]
text_010_20151103_1_c3,"사기수법: 금융감독원 사칭 사례: 최근 금융감독원을 사칭하면서 개인신용정보를 입력하라는 휴대폰 문자메세지(팝업창)이 불특정 다수에게 발송되고 있어 각별한 주의가 요망됨 안내 팝업창의 ‘확인’을 누르면 금융감독원 명의의 긴급공지 화면이 나오는 피싱사이트로 유도되면서 신용카드번호, 유효기간, 비밀번호, 공인인증서비밀번호, 이름, 주민등록번호 등을 입력하라고 요구 사기범은 보이스피싱 등 각종 불법금융행위에 적극적으로 대응하고 있는 금융감독원을 사칭하였으며 개인신용정보 유출 여부를 확인하고자 하는 금융소비자의 불안심리를 악용하여, 개인신용정보를 입력하게 되면 마치 금융범죄를 예방할 수 있는 것처럼 휴대폰 사용자를 속인 것이 특징임.","신용정보 유출 여부를 확인하고자 하는 금융소비자의 불안심리를 악용하여, 개인신용정보를 입력하게 되면 마치 금융범죄를 예방할 수 있는 것처럼 휴대폰 사용자를 속인 것이 특징임.",scenario,text,20151103,서민금융지원국,[]
text_011_20151008_1_c1,"사기수법: 저금리 대출 전환을 미끼로 사기 사례: 고금리 대출을 저금리로 전환해 주겠다며, 거래실적을 만들거나대출실행을 위해 수수료, 보증금, 통장과 현금카드 등을 요구","사기수법: 저금리 대출 전환을 미끼로 사기 사례: 고금리 대출을 저금리로 전환해 주겠다며, 거래실적을 만들거나대출실행을 위해 수수료, 보증금, 통장과 현금카드 등을 요구",scenario,text,20151008,서민금융지원국,[]
text_011_20151008_2_c1,"사기수법: 신용등급 상향조정 명목으로 관련 비용 요구 사례: 대출실행을 위해 신용등급 향상이 필요하며, 이를 위해 거래실적을 만들어 주겠다며 수수료, 통장과 현금카드 등을 요구","사기수법: 신용등급 상향조정 명목으로 관련 비용 요구 사례: 대출실행을 위해 신용등급 향상이 필요하며, 이를 위해 거래실적을 만들어 주겠다며 수수료, 통장과 현금카드 등을 요구",scenario,text,20151008,서민금융지원국,[]
text_011_20151008_3_c1,"사기수법: 공증료, 공탁금 등 법률비용 요구 사례: 대출자의 신용상태 등으로 볼 때 대출실행을 위한 전제로 공증을 받아야 한다는 식으로 공증료 등을 요구","사기수법: 공증료, 공탁금 등 법률비용 요구 사례: 대출자의 신용상태 등으로 볼 때 대출실행을 위한 전제로 공증을 받아야 한다는 식으로 공증료 등을 요구",scenario,text,20151008,서민금융지원국,[]
